a1	a2	a1_BL_ID	a2_BL_ID	totalCollabs	collaborated	distance	duration	a1_LAT	a1_LON	a2_LAT	a2_LON
51205	373516	8116	7516	2	1	1963	348	36.0076395804	-78.9267522097	36.0071644054	-78.9407479763
51205	374048	8116	8141	1	1	1519	1141	36.0076395804	-78.9267522097	36.009518555	-78.9416009188
51205	437259	8116	7516	1	1	1963	348	36.0076395804	-78.9267522097	36.0071644054	-78.9407479763
51205	507759	8116	7507	9	1	1216	926	36.0076395804	-78.9267522097	36.0030634608	-78.9369499683
51205	567124	8116	7516	1	1	1963	348	36.0076395804	-78.9267522097	36.0071644054	-78.9407479763
51205	597408	8116	7516	1	1	1963	348	36.0076395804	-78.9267522097	36.0071644054	-78.9407479763
51205	603904	8116	7516	1	1	1963	348	36.0076395804	-78.9267522097	36.0071644054	-78.9407479763
52720	55517	7516	7579	1	1	127	122	36.0071644054	-78.9407479763	36.0051595258	-78.9391493797
52720	56656	7516	7579	3	1	127	122	36.0071644054	-78.9407479763	36.0051595258	-78.9391493797
52720	61020	7516	7508	4	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	62746	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	66629	7516	7508	4	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	74516	7516	7508	2	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	78469	7516	7508	3	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	86496	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	95981	7516	7508	2	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	97236	7516	7508	7	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	97908	7516	7508	2	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	98973	7516	7508	11	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	99700	7516	7760	1	1	1078	817	36.0071644054	-78.9407479763	35.9989623029	-78.946954608
52720	105027	7516	7579	1	1	127	122	36.0071644054	-78.9407479763	36.0051595258	-78.9391493797
52720	109406	7516	7579	1	1	127	122	36.0071644054	-78.9407479763	36.0051595258	-78.9391493797
52720	114653	7516	7540	8	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	116175	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	116416	7516	7593	3	1	1181	854	36.0071644054	-78.9407479763	36.0114604043	-78.9365583658
52720	116706	7516	7593	1	1	1181	854	36.0071644054	-78.9407479763	36.0114604043	-78.9365583658
52720	119648	7516	8141	1	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
52720	130909	7516	7508	5	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	136069	7516	7540	4	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	137001	7516	7540	5	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	167990	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	194441	7516	8141	2	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
52720	198963	7516	7508	10	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	203880	7516	8141	3	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
52720	215327	7516	7540	10	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	225017	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	264591	7516	7540	8	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	265265	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	267613	7516	7540	2	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	271809	7516	8141	3	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
52720	278341	7516	7508	4	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	290440	7516	7508	2	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	296179	7516	7508	3	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	303544	7516	8084	2	1	4637	530	36.0071644054	-78.9407479763	36.002196	-78.906105
52720	326257	7516	8141	3	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
52720	330178	7516	7508	2	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	331881	7516	7508	3	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	372271	7516	7540	1	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	373399	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	397540	7516	7540	1	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	399271	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	417085	7516	7508	12	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	511067	7516	7540	1	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	540348	7516	7540	1	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	542290	7516	7579	1	1	127	122	36.0071644054	-78.9407479763	36.0051595258	-78.9391493797
52720	544354	7516	7540	4	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	561806	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
52720	609832	7516	7540	6	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
52720	702408	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
53082	373053	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
53343	97036	7508	7739	1	1	1113	838	36.0033368637	-78.9359146357	35.9991793007	-78.943027854
53343	98010	7508	7739	1	1	1113	838	36.0033368637	-78.9359146357	35.9991793007	-78.943027854
53343	201165	7508	7709	2	1	830	636	36.0033368637	-78.9359146357	36.0024710845	-78.9370062947
53343	240250	7508	8141	2	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
53343	327666	7508	8166	1	1	3856	304	36.0033368637	-78.9359146357	35.9908939	-78.909779191
53343	461487	7508	7512	1	1	584	449	36.0033368637	-78.9359146357	36.007220819	-78.9336401224
54158	62399	7507	7516	2	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
54158	83945	7507	7516	1	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
54158	98801	7507	7516	2	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
54158	115724	7507	7747	1	1	1051	860	36.0030634608	-78.9369499683	36.0040615939	-78.9403992891
54158	116562	7507	7516	1	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
54158	120877	7507	8141	1	1	1016	758	36.0030634608	-78.9369499683	36.009518555	-78.9416009188
54158	124189	7507	7735	5	1	1051	860	36.0030634608	-78.9369499683	36.0032934665	-78.9397501945
54158	137105	7507	7550	1	1	591	462	36.0030634608	-78.9369499683	36.0063268753	-78.9354586601
54158	213948	7507	7747	2	1	1051	860	36.0030634608	-78.9369499683	36.0040615939	-78.9403992891
54158	217498	7507	7516	13	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
54158	262588	7507	7516	1	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
54158	374048	7507	8141	2	1	1016	758	36.0030634608	-78.9369499683	36.009518555	-78.9416009188
54158	415923	7507	7516	3	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
54158	482966	7507	8141	5	1	1016	758	36.0030634608	-78.9369499683	36.009518555	-78.9416009188
54158	483165	7507	7516	1	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
54158	483469	7507	8141	2	1	1016	758	36.0030634608	-78.9369499683	36.009518555	-78.9416009188
54158	515363	7507	7516	2	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
54158	557495	7507	8141	1	1	1016	758	36.0030634608	-78.9369499683	36.009518555	-78.9416009188
54240	113693	7508	7550	1	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
54240	115406	7508	8304	2	1	1753	279	36.0033368637	-78.9359146357	36.0079194767	-78.9234745502
54240	118168	7508	7550	1	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
54240	231780	7508	8166	1	1	3856	304	36.0033368637	-78.9359146357	35.9908939	-78.909779191
54240	270579	7508	7550	3	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
54240	296794	7508	7550	1	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
54240	335312	7508	7550	2	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
54240	373752	7508	7534	2	1	768	578	36.0033368637	-78.9359146357	36.0072186493	-78.9392995834
54240	414195	7508	7534	2	1	768	578	36.0033368637	-78.9359146357	36.0072186493	-78.9392995834
54240	549583	7508	7550	4	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
54315	78823	8116	7508	1	1	1216	926	36.0076395804	-78.9267522097	36.0033368637	-78.9359146357
54315	115558	8116	7735	1	1	3196	533	36.0076395804	-78.9267522097	36.0032934665	-78.9397501945
54315	117045	8116	7735	1	1	3196	533	36.0076395804	-78.9267522097	36.0032934665	-78.9397501945
54315	278354	8116	8166	3	1	3221	416	36.0076395804	-78.9267522097	35.9908939	-78.909779191
55100	59803	7507	7516	2	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
55100	113787	7507	7516	2	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
55100	114477	7507	7516	1	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
55100	136358	7507	7548	1	1	709	543	36.0030634608	-78.9369499683	36.0074638311	-78.9365369081
55100	228112	7507	7516	2	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
55100	295668	7507	7516	2	1	1110	883	36.0030634608	-78.9369499683	36.0071644054	-78.9407479763
55370	110490	7508	8141	3	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
55370	115645	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
55370	195335	7508	7709	5	1	830	636	36.0033368637	-78.9359146357	36.0024710845	-78.9370062947
55370	218322	7508	8166	3	1	3856	304	36.0033368637	-78.9359146357	35.9908939	-78.909779191
55370	225421	7508	7512	1	1	584	449	36.0033368637	-78.9359146357	36.007220819	-78.9336401224
55370	234282	7508	8141	4	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
55370	271809	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
55370	402620	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
55370	453953	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
55449	61161	7550	7548	2	1	347	267	36.0063268753	-78.9354586601	36.0074638311	-78.9365369081
55449	280297	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
55517	59803	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
55517	62746	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
55517	64075	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
55517	66100	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
55517	86496	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
55517	88645	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
55517	95981	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
55517	97236	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
55517	97908	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
55517	100977	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
55517	114477	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
55517	114653	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
55517	117604	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
55517	118903	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
55517	119545	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
55517	136069	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
55517	137001	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
55517	211383	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
55517	215327	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
55517	264591	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
55517	267613	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
55517	372271	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
55517	397540	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
55517	540348	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
55841	96546	7760	7508	1	1	2923	512	35.9989623029	-78.946954608	36.0033368637	-78.9359146357
55841	265196	7760	7508	2	1	2923	512	35.9989623029	-78.946954608	36.0033368637	-78.9359146357
55841	373386	7760	7508	1	1	2923	512	35.9989623029	-78.946954608	36.0033368637	-78.9359146357
55841	420051	7760	7560	1	1	24376	1182	35.9989623029	-78.946954608	36.0053884405	-78.9374421537
55841	456203	7760	7508	2	1	2923	512	35.9989623029	-78.946954608	36.0033368637	-78.9359146357
55868	82029	7508	7735	1	1	1051	860	36.0033368637	-78.9359146357	36.0032934665	-78.9397501945
55868	114477	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
55868	271465	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
55868	426023	7508	7548	2	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
56154	96052	8116	7508	1	1	1216	926	36.0076395804	-78.9267522097	36.0033368637	-78.9359146357
56154	220730	8116	7540	2	1	2103	363	36.0076395804	-78.9267522097	36.0071861029	-78.9446398616
56154	271440	8116	7508	2	1	1216	926	36.0076395804	-78.9267522097	36.0033368637	-78.9359146357
56154	279888	8116	7508	1	1	1216	926	36.0076395804	-78.9267522097	36.0033368637	-78.9359146357
56656	59803	7579	7516	2	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	62746	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	64075	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	66100	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	71161	7579	7508	2	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	78469	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	82029	7579	7735	3	1	291	232	36.0051595258	-78.9391493797	36.0032934665	-78.9397501945
56656	86496	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	88645	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	95981	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	96409	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	97236	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	97908	7579	7508	2	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	100977	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	102406	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	112702	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	114477	7579	7516	3	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	114653	7579	7540	6	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	116342	7579	7540	4	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	117604	7579	7516	2	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	118903	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	119545	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	120913	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	130909	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	136069	7579	7540	2	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	137001	7579	7540	4	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	194441	7579	8141	1	1	567	458	36.0051595258	-78.9391493797	36.009518555	-78.9416009188
56656	203880	7579	8141	1	1	567	458	36.0051595258	-78.9391493797	36.009518555	-78.9416009188
56656	204734	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	211383	7579	7516	2	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
56656	215327	7579	7540	6	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	218288	7579	8141	4	1	567	458	36.0051595258	-78.9391493797	36.009518555	-78.9416009188
56656	225034	7579	7540	18	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	225051	7579	8141	4	1	567	458	36.0051595258	-78.9391493797	36.009518555	-78.9416009188
56656	225067	7579	7540	4	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	231780	7579	8166	2	1	6202	556	36.0051595258	-78.9391493797	35.9908939	-78.909779191
56656	264591	7579	7540	4	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	265265	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	267613	7579	7540	2	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	271809	7579	8141	2	1	567	458	36.0051595258	-78.9391493797	36.009518555	-78.9416009188
56656	278341	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	312454	7579	8141	1	1	567	458	36.0051595258	-78.9391493797	36.009518555	-78.9416009188
56656	331881	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	337646	7579	7576	1	1	127	86	36.0051595258	-78.9391493797	36.0066631903	-78.9396455884
56656	372271	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	377874	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	397540	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	399271	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	417085	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
56656	511067	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	540348	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	541537	7579	8116	3	1	2089	372	36.0051595258	-78.9391493797	36.0076395804	-78.9267522097
56656	544354	7579	7540	2	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
56656	579577	7579	8141	1	1	567	458	36.0051595258	-78.9391493797	36.009518555	-78.9416009188
56863	203861	7508	8084	2	1	4816	493	36.0033368637	-78.9359146357	36.002196	-78.906105
56863	230529	7508	7709	1	1	830	636	36.0033368637	-78.9359146357	36.0024710845	-78.9370062947
